Time stamp,Energy
1.40178E+12,2158643.5
1.40178E+12,2158663.5
1.40178E+12,2158683.5
1.40178E+12,2158703.5
1.40178E+12,2158723.25
1.40178E+12,2158743.25
1.40178E+12,2158763.25
1.40178E+12,2158783
1.40178E+12,2158803
1.40178E+12,2158823.5
1.40178E+12,2158843.5
1.40178E+12,2158863.5
1.40178E+12,2158883.5
1.40178E+12,2158904
1.40178E+12,2158924
1.40178E+12,2158944
1.40178E+12,2158963.75
1.40178E+12,2158984.25
1.40178E+12,2159004.25
1.40178E+12,2159024.25
1.40178E+12,2159044.25
1.40178E+12,2159064
1.40178E+12,2159084
1.40178E+12,2159104
1.40178E+12,2159124
1.40178E+12,2159144
1.40178E+12,2159163.75
1.40178E+12,2159183.75
1.40178E+12,2159203.75
1.40178E+12,2159223.75
1.40178E+12,2159243.5
1.40178E+12,2159263.5
1.40178E+12,2159283.5
1.40178E+12,2159303.5
1.40178E+12,2159324
1.40178E+12,2159344
1.40178E+12,2159364
1.40178E+12,2159384
1.40178E+12,2159404
1.40178E+12,2159423.75
1.40178E+12,2159443.75
1.40178E+12,2159463.75
1.40178E+12,2159484.25
1.40178E+12,2159504.25
1.40178E+12,2159524.25
1.40178E+12,2159544
1.40178E+12,2159564
1.40178E+12,2159584
1.40178E+12,2159604
1.40178E+12,2159623.75
1.40178E+12,2159643.75
1.40178E+12,2159663.75
1.40178E+12,2159683.75
1.40178E+12,2159703.5
1.40178E+12,2159723.5
1.40178E+12,2159743.5
1.40178E+12,2159763.5
1.40178E+12,2159783.25
1.40178E+12,2159803.25
1.40178E+12,2159823.25
1.40178E+12,2159843
1.40178E+12,2159863
1.40178E+12,2159883
1.40178E+12,2159902.75
1.40178E+12,2159922.75
1.40178E+12,2159942.75
1.40178E+12,2159962.75
1.40178E+12,2159983.5
1.40178E+12,2160003.25
1.40178E+12,2160023.25
1.40178E+12,2160043.25
1.40178E+12,2160063
1.40178E+12,2160083
1.40178E+12,2160103
1.40178E+12,2160123
1.40178E+12,2160142.75
1.40178E+12,2160162.75
1.40178E+12,2160182.75
1.40178E+12,2160202.5
1.40178E+12,2160222.5
1.40178E+12,2160242.5
1.40178E+12,2160262.25
1.40178E+12,2160282.25
1.40178E+12,2160302.25
1.40178E+12,2160322.75
1.40178E+12,2160342.5
1.40178E+12,2160362.5
1.40178E+12,2160382.5
1.40178E+12,2160402.25
1.40178E+12,2160422.25
1.40178E+12,2160442
1.40178E+12,2160462
1.40178E+12,2160482
1.40178E+12,2160501.75
1.40178E+12,2160521.75
1.40178E+12,2160541.5
1.40178E+12,2160561.5
1.40178E+12,2160581.5
1.40178E+12,2160602
1.40178E+12,2160622
1.40178E+12,2160642
1.40178E+12,2160661.75
1.40178E+12,2160681.75
1.40178E+12,2160701.75
1.40178E+12,2160721.5
1.40178E+12,2160741.5
1.40178E+12,2160761.25
1.40178E+12,2160781.25
1.40178E+12,2160801.25
1.40178E+12,2160821
1.40178E+12,2160841
1.40178E+12,2160861
1.40178E+12,2160881.5
1.40179E+12,2160901.5
1.40179E+12,2160921.5
1.40179E+12,2160941.5
1.40179E+12,2160961.25
1.40179E+12,2160981.25
1.40179E+12,2161001.25
1.40179E+12,2161021
1.40179E+12,2161041
1.40179E+12,2161061
1.40179E+12,2161080.75
1.40179E+12,2161100.75
1.40179E+12,2161120.75
1.40179E+12,2161140.5
1.40179E+12,2161160.5
1.40179E+12,2161180.25
1.40179E+12,2161200.25
1.40179E+12,2161220.25
1.40179E+12,2161240.25
1.40179E+12,2161260.75
1.40179E+12,2161280.75
1.40179E+12,2161300.5
1.40179E+12,2161320.5
1.40179E+12,2161340.5
1.40179E+12,2161360.5
1.40179E+12,2161380.25
1.40179E+12,2161400.25
1.40179E+12,2161420.25
1.40179E+12,2161440.25
1.40179E+12,2161460
1.40179E+12,2161480
1.40179E+12,2161500
1.40179E+12,2161519.75
1.40179E+12,2161539.75
1.40179E+12,2161559.75
1.40179E+12,2161579.75
1.40179E+12,2161599.5
1.40179E+12,2161619.5
1.40179E+12,2161639.5
1.40179E+12,2161659.5
1.40179E+12,2161679.5
1.40179E+12,2161699.5
1.40179E+12,2161719.25
1.40179E+12,2161739.5
1.40179E+12,2161759.25
1.40179E+12,2161779.25
1.40179E+12,2161799.75
1.40179E+12,2161819.75
1.40179E+12,2161839.75
1.40179E+12,2161859.5
1.40179E+12,2161879.5
1.40179E+12,2161899.5
1.40179E+12,2161919.5
1.40179E+12,2161939.5
1.40179E+12,2161959.5
1.40179E+12,2161979.25
1.40179E+12,2161999.25
1.40179E+12,2162019.25
1.40179E+12,2162039
1.40179E+12,2162059
1.40179E+12,2162079
1.40179E+12,2162098.75
1.40179E+12,2162118.75
1.40179E+12,2162138.75
1.40179E+12,2162158.5
1.40179E+12,2162179.25
1.40179E+12,2162199
1.40179E+12,2162219
1.40179E+12,2162238.75
1.40179E+12,2162258.75
1.40179E+12,2162278.75
1.40179E+12,2162298.5
1.40179E+12,2162318.5
1.40179E+12,2162338.5
1.40179E+12,2162358.25
1.40179E+12,2162378.25
1.40179E+12,2162398
1.40179E+12,2162418
1.40179E+12,2162438.5
1.40179E+12,2162458.5
1.40179E+12,2162478.5
1.40179E+12,2162498.25
1.40179E+12,2162518.25
1.40179E+12,2162538.25
1.40179E+12,2162558
1.40179E+12,2162578
1.40179E+12,2162598
1.40179E+12,2162617.75
1.40179E+12,2162637.75
1.40179E+12,2162657.5
1.40179E+12,2162677.5
1.40179E+12,2162697.25
1.40179E+12,2162717.25
1.40179E+12,2162737
1.40179E+12,2162757
1.40179E+12,2162776.75
1.40179E+12,2162796.75
1.40179E+12,2162816.5
1.40179E+12,2162837.25
1.40179E+12,2162857
1.40179E+12,2162877
1.40179E+12,2162896.75
1.40179E+12,2162916.75
1.40179E+12,2162936.5
1.40179E+12,2162956.5
1.40179E+12,2162977
1.40179E+12,2162997
1.40179E+12,2163016.75
1.40179E+12,2163036.75
1.40179E+12,2163056.75
1.40179E+12,2163076.5
1.40179E+12,2163096.5
1.40179E+12,2163116.25
1.40179E+12,2163136.25
1.40179E+12,2163156
1.40179E+12,2163176
1.40179E+12,2163196.5
1.40179E+12,2163216.5
1.40179E+12,2163237
1.40179E+12,2163257
1.40179E+12,2163276.75
1.40179E+12,2163296.75
1.40179E+12,2163316.75
1.40179E+12,2163336.5
1.40179E+12,2163356.25
1.40179E+12,2163376.25
1.40179E+12,2163396
1.40179E+12,2163416
1.40179E+12,2163436
1.40179E+12,2163455.75
1.40179E+12,2163475.75
1.40179E+12,2163495.5
1.40179E+12,2163516.25
1.40179E+12,2163536
1.40179E+12,2163555.75
1.40179E+12,2163575.75
1.40179E+12,2163595.5
1.40179E+12,2163615.5
1.40179E+12,2163636
1.40179E+12,2163655.75
1.40179E+12,2163675.75
1.40179E+12,2163695.75
1.40179E+12,2163715.5
1.40179E+12,2163735.5
1.40179E+12,2163755.25
1.40179E+12,2163776
1.40179E+12,2163795.75
1.40179E+12,2163815.75
1.40179E+12,2163835.5
1.40179E+12,2163855.25
1.40179E+12,2163875.25
1.40179E+12,2163895
1.40179E+12,2163915.75
1.40179E+12,2163935.75
1.40179E+12,2163955.5
1.40179E+12,2163975.25
1.40179E+12,2163995
1.40179E+12,2164015
1.40179E+12,2164034.75
1.40179E+12,2164054.75
1.40179E+12,2164074.5
1.40179E+12,2164094.5
1.40179E+12,2164114.25
1.40179E+12,2164134.25
1.40179E+12,2164154
1.40179E+12,2164174
1.40179E+12,2164193.75
1.40179E+12,2164213.75
1.40179E+12,2164233.5
1.40179E+12,2164253.5
1.40179E+12,2164273.25
1.40179E+12,2164293.25
1.40179E+12,2164313
1.40179E+12,2164333
1.40179E+12,2164353
1.40179E+12,2164373.5
1.40179E+12,2164393.25
1.40179E+12,2164413.25
1.40179E+12,2164433.25
1.40179E+12,2164453
1.40179E+12,2164473
1.40179E+12,2164492.75
1.40179E+12,2164512.75
1.40179E+12,2164532.5
1.40179E+12,2164552.5
1.40179E+12,2164572.25
1.40179E+12,2164592.25
1.40179E+12,2164612
1.40179E+12,2164632
1.40179E+12,2164652.5
1.40179E+12,2164672.5
1.40179E+12,2164692.25
1.40179E+12,2164712.25
1.40179E+12,2164732
1.40179E+12,2164752
1.40179E+12,2164771.75
1.40179E+12,2164791.75
1.40179E+12,2164811.5
1.40179E+12,2164831.5
1.40179E+12,2164852
1.40179E+12,2164872
1.40179E+12,2164891.75
1.40179E+12,2164911.75
1.40179E+12,2164931.5
1.40179E+12,2164951.5
1.40179E+12,2164971.25
1.40179E+12,2164991.25
1.40179E+12,2165011
1.40179E+12,2165031
1.40179E+12,2165051
1.40179E+12,2165071
1.40179E+12,2165090.75
1.40179E+12,2165111.5
1.40179E+12,2165131.25
1.40179E+12,2165151.25
1.40179E+12,2165171
1.40179E+12,2165191
1.40179E+12,2165211
1.40179E+12,2165230.75
1.40179E+12,2165250.75
1.40179E+12,2165270.5
1.40179E+12,2165290.5
1.40179E+12,2165311
1.40179E+12,2165331
1.40179E+12,2165351.75
1.40179E+12,2165371.5
1.40179E+12,2165391.5
1.40179E+12,2165411.5
1.40179E+12,2165431.25
1.40179E+12,2165451.25
1.40179E+12,2165471.25
1.40179E+12,2165491
1.40179E+12,2165511
1.40179E+12,2165530.75
1.40179E+12,2165550.75
1.40179E+12,2165570.5
1.40179E+12,2165590.5
1.40179E+12,2165610.5
1.40179E+12,2165630.25
1.40179E+12,2165650.25
1.40179E+12,2165670.25
1.40179E+12,2165690.25
1.40179E+12,2165710
1.40179E+12,2165730.5
1.40179E+12,2165750.5
1.40179E+12,2165770.25
1.40179E+12,2165790.25
1.40179E+12,2165810.25
1.40179E+12,2165830
1.40179E+12,2165850
1.40179E+12,2165870
1.40179E+12,2165889.75
1.40179E+12,2165909.75
1.40179E+12,2165929.5
1.40179E+12,2165949.5
1.40179E+12,2165969.5
1.40179E+12,2165989.25
1.40179E+12,2166010
1.40179E+12,2166030
1.40179E+12,2166049.75
1.40179E+12,2166069.75
1.40179E+12,2166089.75
1.40179E+12,2166109.5
1.40179E+12,2166129.75
1.40179E+12,2166149.5
1.40179E+12,2166169.5
1.40179E+12,2166189.5
1.40179E+12,2166209.25
1.40179E+12,2166229.25
1.40179E+12,2166249.25
1.40179E+12,2166269
1.40179E+12,2166289
1.40179E+12,2166309
1.40179E+12,2166329.75
1.40179E+12,2166349.5
1.40179E+12,2166369.5
1.40179E+12,2166389.25
1.40179E+12,2166409.25
1.40179E+12,2166429.25
1.40179E+12,2166449
1.40179E+12,2166469
1.40179E+12,2166488.75
1.40179E+12,2166509
1.40179E+12,2166529
1.40179E+12,2166549
1.40179E+12,2166569
1.40179E+12,2166589
1.40179E+12,2166608.75
1.40179E+12,2166628.75
1.40179E+12,2166648.75
1.40179E+12,2166669.25
1.40179E+12,2166689.25
1.40179E+12,2166709
1.40179E+12,2166729.75
1.40179E+12,2166749.5
1.40179E+12,2166769.5
1.40179E+12,2166789.5
1.40179E+12,2166809.5
1.40179E+12,2166829.25
1.40179E+12,2166849.25
1.40179E+12,2166869.25
1.40179E+12,2166889
1.40179E+12,2166909
1.40179E+12,2166929
1.40179E+12,2166949.5
1.40179E+12,2166969.5
1.40179E+12,2166989.5
1.40179E+12,2167009.25
1.40179E+12,2167029.25
1.40179E+12,2167049.25
1.40179E+12,2167069.25
1.40179E+12,2167089
1.40179E+12,2167109
1.40179E+12,2167129
1.40179E+12,2167149
1.40179E+12,2167168.75
1.40179E+12,2167189.5
1.40179E+12,2167209.25
1.40179E+12,2167229.25
1.40179E+12,2167249.25
1.40179E+12,2167269.25
1.40179E+12,2167289
1.40179E+12,2167309
1.40179E+12,2167329
1.40179E+12,2167349
1.40179E+12,2167369
1.40179E+12,2167388.75
1.40179E+12,2167408.75
1.40179E+12,2167428.75
1.40179E+12,2167448.5
1.40179E+12,2167469.25
1.40179E+12,2167489
1.40179E+12,2167509
1.40179E+12,2167529
1.4018E+12,2167549
1.4018E+12,2167568.75
1.4018E+12,2167588.75
1.4018E+12,2167608.75
1.4018E+12,2167628.75
1.4018E+12,2167649.25
1.4018E+12,2167669.25
1.4018E+12,2167689.25
1.4018E+12,2167709.25
1.4018E+12,2167729
1.4018E+12,2167749
1.4018E+12,2167768.75
1.4018E+12,2167788.75
1.4018E+12,2167808.75
1.4018E+12,2167829.25
1.4018E+12,2167849.25
1.4018E+12,2167869
1.4018E+12,2167889
1.4018E+12,2167909
1.4018E+12,2167929.5
1.4018E+12,2167949.25
1.4018E+12,2167969.25
1.4018E+12,2167989
1.4018E+12,2168009
1.4018E+12,2168028.75
1.4018E+12,2168048.75
1.4018E+12,2168068.5
1.4018E+12,2168088.5
1.4018E+12,2168108.25
1.4018E+12,2168128.25
1.4018E+12,2168148
1.4018E+12,2168168
1.4018E+12,2168187.75
1.4018E+12,2168207.75
1.4018E+12,2168227.75
1.4018E+12,2168247.5
1.4018E+12,2168267.5
1.4018E+12,2168287.25
1.4018E+12,2168307.75
1.4018E+12,2168327.75
1.4018E+12,2168347.5
1.4018E+12,2168367.5
1.4018E+12,2168387.25
1.4018E+12,2168407.25
1.4018E+12,2168427
1.4018E+12,2168447
1.4018E+12,2168467
1.4018E+12,2168486.75
1.4018E+12,2168506.75
1.4018E+12,2168526.5
1.4018E+12,2168546.5
1.4018E+12,2168566.25
1.4018E+12,2168586.25
1.4018E+12,2168606.75
1.4018E+12,2168626.5
1.4018E+12,2168646.5
1.4018E+12,2168666.25
1.4018E+12,2168686.25
1.4018E+12,2168706
1.4018E+12,2168726
1.4018E+12,2168746
1.4018E+12,2168766.5
1.4018E+12,2168786.25
1.4018E+12,2168806.25
1.4018E+12,2168826
1.4018E+12,2168846
1.4018E+12,2168865.75
1.4018E+12,2168885.75
1.4018E+12,2168905.5
1.4018E+12,2168925.5
1.4018E+12,2168945.5
1.4018E+12,2168965.25
1.4018E+12,2168986
1.4018E+12,2169005.75
1.4018E+12,2169025.5
1.4018E+12,2169045.5
1.4018E+12,2169065.25
1.4018E+12,2169086
1.4018E+12,2169105.75
1.4018E+12,2169125.75
1.4018E+12,2169145.5
1.4018E+12,2169165.5
1.4018E+12,2169185.5
1.4018E+12,2169205.25
1.4018E+12,2169225
1.4018E+12,2169245
1.4018E+12,2169265
1.4018E+12,2169285.5
1.4018E+12,2169305.25
1.4018E+12,2169325.25
1.4018E+12,2169345
1.4018E+12,2169365
1.4018E+12,2169384.75
1.4018E+12,2169404.75
1.4018E+12,2169424.5
1.4018E+12,2169444.5
1.4018E+12,2169464.25
1.4018E+12,2169484.25
1.4018E+12,2169504
1.4018E+12,2169523.75
1.4018E+12,2169543.75
1.4018E+12,2169563.5
1.4018E+12,2169583.5
1.4018E+12,2169603.25
1.4018E+12,2169623
1.4018E+12,2169643
1.4018E+12,2169662.75
1.4018E+12,2169682.75
1.4018E+12,2169702.5
1.4018E+12,2169723
1.4018E+12,2169743
1.4018E+12,2169762.75
1.4018E+12,2169782.75
1.4018E+12,2169802.5
1.4018E+12,2169822.5
1.4018E+12,2169842.25
1.4018E+12,2169862.25
1.4018E+12,2169882
1.4018E+12,2169901.75
1.4018E+12,2169921.75
1.4018E+12,2169941.5
1.4018E+12,2169961.25
1.4018E+12,2169981.25
1.4018E+12,2170001.25
1.4018E+12,2170021
1.4018E+12,2170041.5
1.4018E+12,2170061.5
1.4018E+12,2170081.25
1.4018E+12,2170101
1.4018E+12,2170121
1.4018E+12,2170140.75
1.4018E+12,2170160.75
1.4018E+12,2170180.5
1.4018E+12,2170200.5
1.4018E+12,2170220.25
1.4018E+12,2170240.25
1.4018E+12,2170260
1.4018E+12,2170279.75
1.4018E+12,2170299.75
1.4018E+12,2170319.5
1.4018E+12,2170339.25
1.4018E+12,2170359.75
1.4018E+12,2170379.75
1.4018E+12,2170399.5
1.4018E+12,2170419.5
1.4018E+12,2170439.25
1.4018E+12,2170459.25
1.4018E+12,2170479
1.4018E+12,2170499
1.4018E+12,2170518.75
1.4018E+12,2170538.5
1.4018E+12,2170558.25
1.4018E+12,2170578
1.4018E+12,2170597.75
1.4018E+12,2170617.5
1.4018E+12,2170637.25
1.4018E+12,2170657.5
1.4018E+12,2170677.25
1.4018E+12,2170697
1.4018E+12,2170716.75
1.4018E+12,2170736.5
1.4018E+12,2170756
1.4018E+12,2170775.75
1.4018E+12,2170795.5
1.4018E+12,2170815.25
1.4018E+12,2170834.75
1.4018E+12,2170854.5
1.4018E+12,2170874.25
1.4018E+12,2170893.75
1.4018E+12,2170913.5
1.4018E+12,2170933.25
1.4018E+12,2170952.75
1.4018E+12,2170972.5
1.4018E+12,2170992.75
1.4018E+12,2171012.5
1.4018E+12,2171032
1.4018E+12,2171051.75
1.4018E+12,2171071.5
1.4018E+12,2171091
1.4018E+12,2171110.75
1.4018E+12,2171130.5
1.4018E+12,2171150
1.4018E+12,2171169.75
1.4018E+12,2171189.5
1.4018E+12,2171209.25
1.4018E+12,2171228.75
1.4018E+12,2171248.5
1.4018E+12,2171268.25
1.4018E+12,2171287.75
1.4018E+12,2171307.25
1.4018E+12,2171327.75
1.4018E+12,2171347.25
1.4018E+12,2171367
1.4018E+12,2171386.5
1.4018E+12,2171406.25
1.4018E+12,2171426
1.4018E+12,2171445.5
1.4018E+12,2171465.25
1.4018E+12,2171484.75
1.4018E+12,2171504.5
1.4018E+12,2171524.25
1.4018E+12,2171543.75
1.4018E+12,2171563.5
1.4018E+12,2171583
1.4018E+12,2171602.75
1.4018E+12,2171622.25
1.4018E+12,2171642
1.4018E+12,2171662.25
1.4018E+12,2171681.75
1.4018E+12,2171701.5
1.4018E+12,2171721.25
1.4018E+12,2171741
1.4018E+12,2171760.5
1.4018E+12,2171780.25
1.4018E+12,2171800.5
1.4018E+12,2171820
1.4018E+12,2171839.75
1.4018E+12,2171859.25
1.4018E+12,2171879
1.4018E+12,2171898.5
1.4018E+12,2171918.25
1.4018E+12,2171937.75
1.4018E+12,2171957.5
1.4018E+12,2171977.25
1.4018E+12,2171997
1.4018E+12,2172016.5
1.4018E+12,2172036
1.4018E+12,2172055.75
1.4018E+12,2172075.25
1.4018E+12,2172095.5
1.4018E+12,2172115.25
1.4018E+12,2172134.75
1.4018E+12,2172154.5
1.4018E+12,2172174
1.4018E+12,2172193.75
1.4018E+12,2172213.25
1.4018E+12,2172233
1.4018E+12,2172252.5
1.4018E+12,2172272.25
1.4018E+12,2172292
1.4018E+12,2172311.5
1.4018E+12,2172331.75
1.4018E+12,2172351.5
1.4018E+12,2172371
1.4018E+12,2172390.75
1.4018E+12,2172410.25
1.4018E+12,2172430
1.4018E+12,2172449.5
1.4018E+12,2172469
1.4018E+12,2172488.75
1.4018E+12,2172508.25
1.4018E+12,2172528
1.4018E+12,2172547.5
1.4018E+12,2172567
1.4018E+12,2172586.75
1.4018E+12,2172606.25
1.4018E+12,2172625.75
1.4018E+12,2172645.5
1.4018E+12,2172665
1.4018E+12,2172684.5
1.4018E+12,2172704.25
1.4018E+12,2172723.75
1.4018E+12,2172743.25
1.4018E+12,2172763
1.4018E+12,2172782.5
1.4018E+12,2172802
1.4018E+12,2172821.75
1.4018E+12,2172841.25
1.4018E+12,2172861
1.4018E+12,2172881.25
1.4018E+12,2172901
1.4018E+12,2172920.5
1.4018E+12,2172940.25
1.4018E+12,2172959.75
1.4018E+12,2172979.5
1.4018E+12,2172999
1.4018E+12,2173018.75
1.4018E+12,2173038.25
1.4018E+12,2173058
1.4018E+12,2173077.75
1.4018E+12,2173097.25
1.4018E+12,2173117
1.4018E+12,2173136.5
1.4018E+12,2173156.25
1.4018E+12,2173175.75
1.4018E+12,2173195.5
1.4018E+12,2173215
1.4018E+12,2173234.5
1.4018E+12,2173254.25
1.4018E+12,2173274
1.4018E+12,2173293.5
1.4018E+12,2173313.25
1.4018E+12,2173332.75
1.4018E+12,2173352.5
1.4018E+12,2173372
1.4018E+12,2173391.75
1.4018E+12,2173411.25
1.4018E+12,2173431.5
1.4018E+12,2173451.25
1.4018E+12,2173470.75
1.4018E+12,2173491
1.4018E+12,2173510.75
1.4018E+12,2173530.25
1.4018E+12,2173549.75
1.4018E+12,2173569.5
1.4018E+12,2173589.25
1.4018E+12,2173608.75
1.4018E+12,2173628.25
1.4018E+12,2173648
1.4018E+12,2173667.5
1.4018E+12,2173687
1.4018E+12,2173706.75
1.4018E+12,2173726.25
1.4018E+12,2173746
1.4018E+12,2173765.5
1.4018E+12,2173785.75
1.4018E+12,2173805.5
1.4018E+12,2173825
1.4018E+12,2173844.75
1.4018E+12,2173864.25
1.4018E+12,2173883.75
1.4018E+12,2173903.5
1.4018E+12,2173923
1.4018E+12,2173942.75
1.4018E+12,2173962.25
1.4018E+12,2173981.75
1.4018E+12,2174001.5
1.4018E+12,2174021
1.4018E+12,2174040.75
1.4018E+12,2174060.25
1.4018E+12,2174080
1.4018E+12,2174100.25
1.40181E+12,2174120
1.40181E+12,2174139.5
1.40181E+12,2174159
1.40181E+12,2174178.75
1.40181E+12,2174198.25
1.40181E+12,2174218
1.40181E+12,2174237.5
1.40181E+12,2174257.25
1.40181E+12,2174277
1.40181E+12,2174297.25
1.40181E+12,2174317
1.40181E+12,2174336.5
1.40181E+12,2174356
1.40181E+12,2174375.75
1.40181E+12,2174395.25
1.40181E+12,2174415.75
1.40181E+12,2174435.25
1.40181E+12,2174455
1.40181E+12,2174474.5
1.40181E+12,2174494.25
1.40181E+12,2174514
1.40181E+12,2174533.75
1.40181E+12,2174553.25
1.40181E+12,2174573
1.40181E+12,2174592.75
1.40181E+12,2174612.5
1.40181E+12,2174632
1.40181E+12,2174652.25
1.40181E+12,2174672
1.40181E+12,2174691.5
1.40181E+12,2174711.25
1.40181E+12,2174731
1.40181E+12,2174750.75
1.40181E+12,2174770.25
1.40181E+12,2174790
1.40181E+12,2174809.75
1.40181E+12,2174829.25
1.40181E+12,2174849
1.40181E+12,2174868.75
1.40181E+12,2174888.5
1.40181E+12,2174908
1.40181E+12,2174928.25
1.40181E+12,2174948
1.40181E+12,2174967.75
1.40181E+12,2174987.25
1.40181E+12,2175007
1.40181E+12,2175026.5
1.40181E+12,2175046.25
1.40181E+12,2175066
1.40181E+12,2175085.75
1.40181E+12,2175105.5
1.40181E+12,2175125.75
1.40181E+12,2175145.5
1.40181E+12,2175165.25
1.40181E+12,2175184.75
1.40181E+12,2175204.5
1.40181E+12,2175224.25
1.40181E+12,2175243.75
1.40181E+12,2175263.5
1.40181E+12,2175283.25
1.40181E+12,2175302.75
1.40181E+12,2175322.5
1.40181E+12,2175342.25
1.40181E+12,2175362
1.40181E+12,2175381.75
1.40181E+12,2175401.25
1.40181E+12,2175421
1.40181E+12,2175440.75
1.40181E+12,2175460.25
1.40181E+12,2175480
1.40181E+12,2175499.75
1.40181E+12,2175519.25
1.40181E+12,2175539
1.40181E+12,2175559.25
1.40181E+12,2175579
1.40181E+12,2175598.75
1.40181E+12,2175618.25
1.40181E+12,2175638
1.40181E+12,2175657.5
1.40181E+12,2175677.25
1.40181E+12,2175697
1.40181E+12,2175716.5
1.40181E+12,2175736.25
1.40181E+12,2175756
1.40181E+12,2175775.5
1.40181E+12,2175795.25
1.40181E+12,2175815.5
1.40181E+12,2175835.25
1.40181E+12,2175854.75
1.40181E+12,2175874.5
1.40181E+12,2175894.25
1.40181E+12,2175913.75
1.40181E+12,2175934.25
1.40181E+12,2175953.75
1.40181E+12,2175973.5
1.40181E+12,2175993
1.40181E+12,2176012.75
1.40181E+12,2176032.5
1.40181E+12,2176052
1.40181E+12,2176071.75
1.40181E+12,2176091.5
1.40181E+12,2176110.75
1.40181E+12,2176130.5
1.40181E+12,2176150
1.40181E+12,2176169.75
1.40181E+12,2176189.25
1.40181E+12,2176209
1.40181E+12,2176229.25
1.40181E+12,2176248.75
1.40181E+12,2176268.5
1.40181E+12,2176288.25
1.40181E+12,2176307.75
1.40181E+12,2176327.5
1.40181E+12,2176347
1.40181E+12,2176366.75
1.40181E+12,2176386.5
1.40181E+12,2176406
1.40181E+12,2176425.75
1.40181E+12,2176445.5
1.40181E+12,2176465
1.40181E+12,2176484.75
1.40181E+12,2176505
1.40181E+12,2176524.5
1.40181E+12,2176544.25
1.40181E+12,2176563.75
1.40181E+12,2176583.5
1.40181E+12,2176603
1.40181E+12,2176622.75
1.40181E+12,2176642.5
1.40181E+12,2176662
1.40181E+12,2176681.75
1.40181E+12,2176701.25
1.40181E+12,2176721
1.40181E+12,2176740.5
1.40181E+12,2176760.25
1.40181E+12,2176779.75
1.40181E+12,2176799.5
1.40181E+12,2176819
1.40181E+12,2176839.5
1.40181E+12,2176859
1.40181E+12,2176878.75
1.40181E+12,2176898.25
1.40181E+12,2176918
1.40181E+12,2176937.5
1.40181E+12,2176957.25
1.40181E+12,2176976.75
1.40181E+12,2176996.5
1.40181E+12,2177016
1.40181E+12,2177035.75
1.40181E+12,2177055.5
1.40181E+12,2177075
1.40181E+12,2177094.75
1.40181E+12,2177114.25
1.40181E+12,2177133.75
1.40181E+12,2177153.5
1.40181E+12,2177173
1.40181E+12,2177192.5
1.40181E+12,2177213
1.40181E+12,2177232.5
1.40181E+12,2177252
1.40181E+12,2177271.75
1.40181E+12,2177291.5
1.40181E+12,2177311
1.40181E+12,2177330.75
1.40181E+12,2177350.25
1.40181E+12,2177370
1.40181E+12,2177389.5
1.40181E+12,2177409.25
1.40181E+12,2177428.75
1.40181E+12,2177448.25
1.40181E+12,2177467.75
1.40181E+12,2177487.5
1.40181E+12,2177507
1.40181E+12,2177526.75
1.40181E+12,2177547
1.40181E+12,2177566.75
1.40181E+12,2177586.25
1.40181E+12,2177606
1.40181E+12,2177625.5
1.40181E+12,2177645.25
1.40181E+12,2177665
1.40181E+12,2177685
1.40181E+12,2177704.75
1.40181E+12,2177724.5
1.40181E+12,2177744.25
1.40181E+12,2177764.25
1.40181E+12,2177784
1.40181E+12,2177804.5
1.40181E+12,2177824.25
1.40181E+12,2177844
1.40181E+12,2177863.75
1.40181E+12,2177883.75
1.40181E+12,2177903.5
1.40181E+12,2177923.25
1.40181E+12,2177943
1.40181E+12,2177962.75
1.40181E+12,2177982.5
1.40181E+12,2178002.5
1.40181E+12,2178022
1.40181E+12,2178041.75
1.40181E+12,2178061.5
1.40181E+12,2178081.25
1.40181E+12,2178101
1.40181E+12,2178120.75
1.40181E+12,2178140.5
1.40181E+12,2178160.25
1.40181E+12,2178180
1.40181E+12,2178199.75
1.40181E+12,2178219.5
1.40181E+12,2178239.25
1.40181E+12,2178259
1.40181E+12,2178279.5
1.40181E+12,2178299
1.40181E+12,2178318.75
1.40181E+12,2178338.5
1.40181E+12,2178358.25
1.40181E+12,2178377.75
1.40181E+12,2178397.5
1.40181E+12,2178417.25
1.40181E+12,2178437
1.40181E+12,2178456.75
1.40181E+12,2178476.5
1.40181E+12,2178496.25
1.40181E+12,2178515.75
1.40181E+12,2178535.25
1.40181E+12,2178555
1.40181E+12,2178574.75
1.40181E+12,2178594.5
1.40181E+12,2178614.25
1.40181E+12,2178633.75
1.40181E+12,2178653.75
1.40181E+12,2178674
1.40181E+12,2178693.75
1.40181E+12,2178713.5
1.40181E+12,2178733.25
1.40181E+12,2178753
1.40181E+12,2178772.75
1.40181E+12,2178792.5
1.40181E+12,2178812.5
1.40181E+12,2178832.25
1.40181E+12,2178852
1.40181E+12,2178872.5
1.40181E+12,2178892.25
1.40181E+12,2178912
1.40181E+12,2178931.75
1.40181E+12,2178951.5
1.40181E+12,2178971.25
1.40181E+12,2178991
1.40181E+12,2179010.75
1.40181E+12,2179030.25
1.40181E+12,2179050.25
1.40181E+12,2179070
1.40181E+12,2179090.5
1.40181E+12,2179110.25
1.40181E+12,2179130
1.40181E+12,2179149.75
1.40181E+12,2179169.5
1.40181E+12,2179189.5
1.40181E+12,2179209.25
1.40181E+12,2179229
